<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140505,1.38724,1.38856,1.38638,1.38747,0
EURUSD,20140506,1.38748,1.39508,1.38712,1.39245,0
EURUSD,20140507,1.39248,1.3938,1.39093,1.39108,0
EURUSD,20140508,1.3911,1.3993,1.38322,1.38396,0
EURUSD,20140509,1.38393,1.38439,1.37442,1.37544,0
EURUSD,20140511,1.37524,1.37597,1.37523,1.37587,0
EURUSD,20140512,1.37585,1.37741,1.37488,1.37578,0
EURUSD,20140513,1.37576,1.37708,1.36881,1.37029,0
EURUSD,20140514,1.3703,1.37302,1.36974,1.37137,0
EURUSD,20140515,1.37136,1.37319,1.36476,1.37096,0
EURUSD,20140516,1.37097,1.37261,1.36847,1.36977,0
EURUSD,20140518,1.36916,1.37009,1.36912,1.36969,0
EURUSD,20140519,1.36977,1.37336,1.36949,1.37085,0
EURUSD,20140520,1.37081,1.37132,1.36772,1.36996,0
EURUSD,20140521,1.36997,1.37228,1.36336,1.36852,0
EURUSD,20140522,1.36855,1.36872,1.36444,1.36555,0
EURUSD,20140523,1.36553,1.36559,1.36149,1.36292,0
EURUSD,20140525,1.36223,1.36407,1.36126,1.36223,0
EURUSD,20140526,1.36228,1.36538,1.3615,1.36448,0
EURUSD,20140527,1.36446,1.3668,1.36118,1.36331,0
EURUSD,20140528,1.36332,1.36371,1.35879,1.35917,0
EURUSD,20140529,1.35919,1.36251,1.35853,1.36019,0
EURUSD,20140530,1.36017,1.36496,1.35977,1.36302,0
EURUSD,20140601,1.36367,1.36367,1.36306,1.36318,0
EURUSD,20140602,1.36317,1.36354,1.35871,1.35979,0
EURUSD,20140603,1.35978,1.3647,1.35861,1.36266,0
EURUSD,20140604,1.36267,1.36385,1.35958,1.35994,0
EURUSD,20140605,1.35995,1.36692,1.35022,1.36624,0
EURUSD,20140606,1.36625,1.36761,1.36204,1.3644,0
EURUSD,20140608,1.36427,1.36455,1.36409,1.36452,0
EURUSD,20140609,1.36453,1.36684,1.35818,1.3592,0
EURUSD,20140610,1.35919,1.36011,1.35328,1.35441,0
EURUSD,20140611,1.35442,1.35564,1.35209,1.35334,0
EURUSD,20140612,1.35332,1.35714,1.35116,1.35492,0
EURUSD,20140613,1.35493,1.35782,1.35204,1.35383,0
EURUSD,20140615,1.35408,1.35413,1.35363,1.35375,0
EURUSD,20140616,1.3538,1.35786,1.35125,1.35718,0
EURUSD,20140617,1.35717,1.35865,1.35356,1.35459,0
EURUSD,20140618,1.35457,1.35991,1.35409,1.35869,0
EURUSD,20140619,1.35868,1.36427,1.35835,1.36058,0
EURUSD,20140620,1.36056,1.36335,1.35636,1.35967,0
EURUSD,20140622,1.35887,1.35966,1.35887,1.3593,0
EURUSD,20140623,1.35933,1.36129,1.35734,1.36033,0
EURUSD,20140624,1.36031,1.36271,1.35826,1.36029,0
EURUSD,20140625,1.36027,1.36505,1.35998,1.363,0
EURUSD,20140626,1.36299,1.36405,1.35751,1.36114,0
EURUSD,20140627,1.36116,1.36485,1.36092,1.36468,0
EURUSD,20140629,1.36432,1.36489,1.36429,1.36443,0
EURUSD,20140630,1.36444,1.36969,1.36397,1.36924,0
EURUSD,20140701,1.36926,1.36999,1.36747,1.36786,0
EURUSD,20140702,1.36787,1.36818,1.36411,1.36565,0
EURUSD,20140703,1.36567,1.36638,1.35954,1.36084,0
EURUSD,20140704,1.36083,1.36104,1.35845,1.35926,0
EURUSD,20140706,1.35944,1.35962,1.35925,1.35927,0
EURUSD,20140707,1.3593,1.36085,1.35753,1.36051,0
EURUSD,20140708,1.36053,1.36167,1.35873,1.36119,0
EURUSD,20140709,1.36115,1.36476,1.36014,1.36402,0
EURUSD,20140710,1.364,1.36501,1.35884,1.36062,0
EURUSD,20140711,1.3606,1.36243,1.35911,1.36075,0
EURUSD,20140713,1.35985,1.36072,1.35985,1.36054,0
EURUSD,20140714,1.36059,1.36397,1.35967,1.36199,0
EURUSD,20140715,1.362,1.36273,1.35612,1.35677,0
EURUSD,20140716,1.35674,1.35708,1.35201,1.35249,0
EURUSD,20140717,1.3525,1.35396,1.35157,1.35257,0
EURUSD,20140718,1.35256,1.35353,1.34902,1.35237,0
EURUSD,20140720,1.35277,1.353,1.35247,1.35287,0
EURUSD,20140721,1.35286,1.35484,1.35121,1.35225,0
EURUSD,20140722,1.35229,1.35289,1.3458,1.34657,0
EURUSD,20140723,1.34655,1.34736,1.34542,1.34616,0
EURUSD,20140724,1.3461,1.34843,1.34373,1.34622,0
EURUSD,20140725,1.34623,1.34751,1.34207,1.34305,0
EURUSD,20140727,1.34297,1.34317,1.34283,1.34301,0
EURUSD,20140728,1.34305,1.34433,1.34262,1.34392,0
EURUSD,20140729,1.34393,1.3444,1.34035,1.34086,0
EURUSD,20140730,1.34085,1.34148,1.33663,1.33942,0
EURUSD,20140731,1.33943,1.33998,1.33709,1.33876,0
EURUSD,20140801,1.33877,1.3444,1.33779,1.34214,0
EURUSD,20140803,1.34297,1.34317,1.34215,1.34267,0
EURUSD,20140804,1.34264,1.34304,1.34087,1.34215,0
EURUSD,20140805,1.34214,1.34242,1.33577,1.33711,0
EURUSD,20140806,1.33712,1.33871,1.33324,1.33817,0
EURUSD,20140807,1.33816,1.33931,1.33363,1.33611,0
EURUSD,20140808,1.33609,1.34322,1.33428,1.34115,0
EURUSD,20140810,1.34095,1.34111,1.34035,1.34058,0
EURUSD,20140811,1.34059,1.34078,1.33796,1.3384,0
EURUSD,20140812,1.33838,1.33853,1.33352,1.3367,0
EURUSD,20140813,1.33671,1.34147,1.33414,1.33628,0
EURUSD,20140814,1.33626,1.34071,1.33478,1.33632,0
EURUSD,20140815,1.33633,1.34111,1.33579,1.33973,0
EURUSD,20140817,1.33898,1.33976,1.33898,1.33911,0
EURUSD,20140818,1.33912,1.33986,1.3352,1.3361,0
EURUSD,20140819,1.33612,1.33619,1.33124,1.33173,0
EURUSD,20140820,1.33172,1.33236,1.32546,1.32574,0
EURUSD,20140821,1.32576,1.32879,1.32412,1.32811,0
EURUSD,20140822,1.32809,1.32959,1.322,1.32417,0
EURUSD,20140824,1.31952,1.32033,1.31849,1.31901,0
EURUSD,20140825,1.31907,1.32097,1.31831,1.319,0
EURUSD,20140826,1.31901,1.3214,1.31639,1.31679,0
EURUSD,20140827,1.3168,1.32091,1.31521,1.31932,0
EURUSD,20140828,1.31933,1.32201,1.3159,1.31832,0
EURUSD,20140829,1.31831,1.31955,1.3133,1.31387,0
EURUSD,20140831,1.31272,1.31319,1.31264,1.31279,0
EURUSD,20140901,1.31282,1.31448,1.31183,1.31271,0
EURUSD,20140902,1.31268,1.31362,1.31095,1.31321,0
EURUSD,20140903,1.3132,1.31594,1.31213,1.31481,0
EURUSD,20140904,1.3148,1.31534,1.29193,1.29353,0
EURUSD,20140905,1.29357,1.29881,1.29213,1.295,0
EURUSD,20140907,1.29562,1.29578,1.29504,1.2954,0
EURUSD,20140908,1.29542,1.29581,1.28809,1.28991,0
EURUSD,20140909,1.28989,1.29568,1.28587,1.29396,0
EURUSD,20140910,1.29392,1.29621,1.2883,1.29153,0
EURUSD,20140911,1.2916,1.29511,1.28964,1.29234,0
EURUSD,20140912,1.29229,1.29787,1.29082,1.29473,0
EURUSD,20140914,1.29728,1.29728,1.29648,1.29677,0
EURUSD,20140915,1.2967,1.2969,1.29079,1.2939,0
EURUSD,20140916,1.29391,1.29945,1.29215,1.2957,0
EURUSD,20140917,1.29568,1.29806,1.28351,1.28468,0
EURUSD,20140918,1.28472,1.29295,1.28333,1.29156,0
EURUSD,20140919,1.29157,1.29283,1.28301,1.28359,0
EURUSD,20140921,1.28325,1.28333,1.28257,1.28271,0
EURUSD,20140922,1.28343,1.28671,1.28154,1.28461,0
EURUSD,20140923,1.2846,1.29007,1.28419,1.28478,0
EURUSD,20140924,1.28479,1.28632,1.27735,1.27778,0
EURUSD,20140925,1.27781,1.27825,1.26961,1.27511,0
EURUSD,20140926,1.27509,1.27601,1.26765,1.26824,0
EURUSD,20140928,1.26816,1.2683,1.26788,1.2681,0
EURUSD,20140929,1.26809,1.27141,1.2663,1.26882,0
EURUSD,20140930,1.26881,1.27016,1.25705,1.26293,0
EURUSD,20141001,1.26292,1.26391,1.25828,1.26176,0
EURUSD,20141002,1.26174,1.26981,1.26132,1.26698,0
EURUSD,20141003,1.26699,1.26714,1.24999,1.25108,0
EURUSD,20141005,1.25117,1.25149,1.25103,1.25111,0
EURUSD,20141006,1.25113,1.2674,1.25083,1.26529,0
EURUSD,20141007,1.2653,1.26811,1.2583,1.2664,0
EURUSD,20141008,1.26641,1.27481,1.2622,1.27298,0
EURUSD,20141009,1.27297,1.27905,1.26634,1.26891,0
EURUSD,20141010,1.26889,1.27155,1.26046,1.26128,0
EURUSD,20141012,1.26301,1.26302,1.26199,1.26281,0
EURUSD,20141013,1.26282,1.27677,1.26267,1.27407,0
EURUSD,20141014,1.27406,1.27482,1.26394,1.26576,0
EURUSD,20141015,1.26575,1.28857,1.26241,1.28172,0
EURUSD,20141016,1.28173,1.28441,1.27052,1.28032,0
EURUSD,20141017,1.28033,1.28363,1.2743,1.27592,0
EURUSD,20141019,1.27495,1.27604,1.27485,1.27551,0
EURUSD,20141020,1.27549,1.28161,1.27305,1.27941,0
EURUSD,20141021,1.27953,1.28393,1.27104,1.27121,0
EURUSD,20141022,1.27126,1.27388,1.26365,1.26443,0
EURUSD,20141023,1.26446,1.2676,1.26129,1.26447,0
EURUSD,20141024,1.26448,1.26952,1.26342,1.26671,0
EURUSD,20141026,1.26736,1.26786,1.26716,1.26751,0
EURUSD,20141027,1.26752,1.27227,1.2665,1.26955,0
EURUSD,20141028,1.26952,1.27641,1.2684,1.27353,0
EURUSD,20141029,1.27355,1.27701,1.26261,1.26371,0
EURUSD,20141030,1.2637,1.26387,1.25465,1.26046,0
EURUSD,20141031,1.26047,1.26131,1.24857,1.25234,0
EURUSD,20141102,1.25069,1.25131,1.25041,1.25086,0
EURUSD,20141103,1.25085,1.25108,1.24385,1.24895,0
EURUSD,20141104,1.24892,1.25769,1.24868,1.25518,0
EURUSD,20141105,1.25517,1.25665,1.24565,1.24756,0
EURUSD,20141106,1.24755,1.25327,1.23661,1.23786,0
EURUSD,20141107,1.23787,1.2469,1.23575,1.24527,0
EURUSD,20141109,1.24721,1.24722,1.24595,1.2463,0
EURUSD,20141110,1.24628,1.25088,1.24181,1.24235,0
EURUSD,20141111,1.24232,1.24992,1.23936,1.24728,0
EURUSD,20141112,1.24725,1.24972,1.24185,1.24277,0
EURUSD,20141113,1.24276,1.24912,1.24255,1.2475,0
EURUSD,20141114,1.24751,1.25458,1.23974,1.25258,0
EURUSD,20141116,1.25283,1.25283,1.25178,1.25181,0
EURUSD,20141117,1.25182,1.25768,1.24443,1.2449,0
EURUSD,20141118,1.24494,1.25448,1.24428,1.25315,0
EURUSD,20141119,1.25319,1.25976,1.25116,1.25448,0
EURUSD,20141120,1.25447,1.25747,1.25036,1.25415,0
EURUSD,20141121,1.25416,1.25677,1.23746,1.2391,0
EURUSD,20141123,1.23625,1.23746,1.23621,1.2371,0
EURUSD,20141124,1.23709,1.2444,1.23635,1.24375,0
EURUSD,20141125,1.24376,1.24866,1.24012,1.2473,0
EURUSD,20141126,1.24731,1.25312,1.24429,1.2506,0
EURUSD,20141127,1.25059,1.25229,1.24557,1.24584,0
EURUSD,20141128,1.24582,1.24896,1.24255,1.24394,0
EURUSD,20141130,1.24635,1.24636,1.24444,1.24463,0
EURUSD,20141201,1.24462,1.25061,1.24185,1.24722,0
EURUSD,20141202,1.24721,1.24753,1.2376,1.23823,0
EURUSD,20141203,1.23824,1.239,1.23004,1.23065,0
EURUSD,20141204,1.23068,1.24558,1.22794,1.23775,0
EURUSD,20141205,1.23774,1.23922,1.22713,1.22888,0
EURUSD,20141207,1.22875,1.22907,1.22805,1.22845,0
EURUSD,20141208,1.22844,1.23437,1.22464,1.23157,0
EURUSD,20141209,1.23158,1.24476,1.22914,1.23776,0
EURUSD,20141210,1.23775,1.24477,1.23612,1.24453,0
EURUSD,20141211,1.24452,1.24943,1.23694,1.24061,0
EURUSD,20141212,1.24059,1.24847,1.23835,1.24535,0
EURUSD,20141214,1.24756,1.24776,1.24629,1.24728,0
EURUSD,20141215,1.24727,1.24782,1.24138,1.24451,0
EURUSD,20141216,1.24452,1.25695,1.24349,1.25106,0
EURUSD,20141217,1.25105,1.25152,1.23198,1.23303,0
EURUSD,20141218,1.23306,1.23521,1.2265,1.22871,0
EURUSD,20141219,1.22872,1.23017,1.22195,1.22258,0
EURUSD,20141221,1.22227,1.22248,1.22194,1.222,0
EURUSD,20141222,1.22199,1.22717,1.22161,1.22273,0
EURUSD,20141223,1.22272,1.22451,1.21639,1.21717,0
EURUSD,20141224,1.21716,1.22194,1.21689,1.21906,0
EURUSD,20141225,1.22011,1.22262,1.22011,1.22219,0
EURUSD,20141226,1.22214,1.22238,1.21676,1.21778,0
EURUSD,20141228,1.21789,1.2182,1.21728,1.21774,0
EURUSD,20141229,1.21773,1.22204,1.2142,1.21551,0
EURUSD,20141230,1.21548,1.21869,1.21233,1.21563,0
EURUSD,20141231,1.2156,1.21692,1.21102,1.2128,0
EURUSD,20150101,1.21037,1.21069,1.20994,1.21012,0
EURUSD,20150102,1.21013,1.21014,1.20008,1.2003,0
EURUSD,20150104,1.1955,1.1955,1.18625,1.19449,0
EURUSD,20150105,1.1946,1.19757,1.18866,1.19317,0
EURUSD,20150106,1.19316,1.19681,1.18406,1.18733,0
EURUSD,20150107,1.18734,1.1896,1.18013,1.18327,0
EURUSD,20150108,1.18326,1.18468,1.17535,1.17898,0
EURUSD,20150109,1.17897,1.18454,1.17617,1.18423,0
EURUSD,20150111,1.18479,1.18687,1.18459,1.18663,0
EURUSD,20150112,1.18648,1.18706,1.17854,1.18289,0
EURUSD,20150113,1.18285,1.18588,1.17523,1.17754,0
EURUSD,20150114,1.17755,1.18459,1.17264,1.17887,0
EURUSD,20150115,1.17883,1.17901,1.1567,1.16285,0
EURUSD,20150116,1.16287,1.1648,1.14594,1.15681,0
EURUSD,20150118,1.15523,1.15672,1.15523,1.15614,0
EURUSD,20150119,1.15613,1.16383,1.15509,1.16037,0
EURUSD,20150120,1.16038,1.16146,1.15396,1.15542,0
EURUSD,20150121,1.15541,1.16794,1.15407,1.16122,0
EURUSD,20150122,1.16116,1.16515,1.13155,1.13681,0
EURUSD,20150123,1.13677,1.13736,1.11137,1.12071,0
EURUSD,20150125,1.11525,1.11565,1.11338,1.11456,0
EURUSD,20150126,1.11465,1.12947,1.10968,1.12365,0
EURUSD,20150127,1.12363,1.14221,1.12232,1.13704,0
EURUSD,20150128,1.13702,1.13815,1.1272,1.12759,0
EURUSD,20150129,1.12758,1.13672,1.12612,1.13279,0
EURUSD,20150130,1.13267,1.13629,1.1278,1.1299,0
EURUSD,20150201,1.13114,1.13198,1.13042,1.13118,0
EURUSD,20150202,1.13117,1.13615,1.12916,1.13345,0
EURUSD,20150203,1.13346,1.15335,1.13118,1.14646,0
EURUSD,20150204,1.14645,1.14842,1.13171,1.13345,0
EURUSD,20150205,1.13347,1.14982,1.13035,1.14766,0
EURUSD,20150206,1.14767,1.14776,1.1311,1.13194,0
EURUSD,20150208,1.12958,1.13124,1.12951,1.13115,0
EURUSD,20150209,1.13114,1.13584,1.12695,1.13243,0
EURUSD,20150210,1.13241,1.13447,1.12722,1.13155,0
EURUSD,20150211,1.13156,1.13516,1.12791,1.13295,0
EURUSD,20150212,1.13296,1.14223,1.13017,1.14006,0
EURUSD,20150213,1.14005,1.14423,1.1379,1.13979,0
EURUSD,20150215,1.14001,1.14006,1.13906,1.1399,0
EURUSD,20150216,1.13979,1.14283,1.13187,1.13458,0
EURUSD,20150217,1.13457,1.14485,1.13214,1.14089,0
EURUSD,20150218,1.14093,1.14152,1.1333,1.14018,0
EURUSD,20150219,1.14017,1.14496,1.13546,1.13632,0
EURUSD,20150220,1.13626,1.14291,1.1278,1.13759,0
EURUSD,20150222,1.1394,1.13956,1.1378,1.13801,0
EURUSD,20150223,1.138,1.13926,1.12945,1.13355,0
EURUSD,20150224,1.13354,1.13576,1.12875,1.13394,0
EURUSD,20150225,1.13393,1.13882,1.13349,1.13636,0
EURUSD,20150226,1.13635,1.1379,1.1183,1.11945,0
EURUSD,20150227,1.11948,1.12446,1.11753,1.11896,0
EURUSD,20150301,1.11811,1.1186,1.11787,1.11809,0
EURUSD,20150302,1.11808,1.12398,1.11592,1.11784,0
EURUSD,20150303,1.11787,1.12169,1.11538,1.118,0
EURUSD,20150304,1.11797,1.11849,1.10607,1.10804,0
EURUSD,20150305,1.10803,1.11138,1.09865,1.10308,0
EURUSD,20150306,1.10306,1.10317,1.0841,1.08492,0
EURUSD,20150308,1.08335,1.08398,1.08223,1.08379,0
EURUSD,20150309,1.08378,1.09059,1.08355,1.0847,0
EURUSD,20150310,1.08469,1.08472,1.0668,1.06857,0
EURUSD,20150311,1.06858,1.07161,1.05102,1.05504,0
EURUSD,20150312,1.05505,1.06832,1.04939,1.06217,0
EURUSD,20150313,1.06216,1.06341,1.04619,1.04952,0
EURUSD,20150315,1.04883,1.05047,1.04831,1.04984,0
EURUSD,20150316,1.04986,1.0619,1.0479,1.05698,0
EURUSD,20150317,1.05696,1.06501,1.05507,1.05931,0
EURUSD,20150318,1.05932,1.10418,1.05794,1.08226,0
EURUSD,20150319,1.08229,1.09189,1.06123,1.0668,0
EURUSD,20150320,1.06681,1.08816,1.06548,1.08207,0
EURUSD,20150322,1.08661,1.0868,1.08327,1.08387,0
EURUSD,20150323,1.08388,1.09708,1.07667,1.09579,0
EURUSD,20150324,1.0958,1.1029,1.08895,1.09129,0
EURUSD,20150325,1.09128,1.10141,1.09,1.09639,0
EURUSD,20150326,1.09637,1.10518,1.08557,1.08788,0
EURUSD,20150327,1.08792,1.09482,1.08004,1.08887,0
EURUSD,20150329,1.08862,1.0893,1.08822,1.08888,0
EURUSD,20150330,1.08887,1.08945,1.0809,1.08238,0
EURUSD,20150331,1.0824,1.08449,1.07123,1.07406,0
EURUSD,20150401,1.07401,1.07991,1.07179,1.0766,0
EURUSD,20150402,1.07653,1.09048,1.07497,1.0879,0
EURUSD,20150403,1.08799,1.10262,1.08633,1.09685,0
EURUSD,20150405,1.10035,1.10042,1.09918,1.09945,0
EURUSD,20150406,1.09946,1.10351,1.09091,1.09335,0
EURUSD,20150407,1.09336,1.09542,1.08024,1.08108,0
EURUSD,20150408,1.08109,1.08866,1.07623,1.07812,0
EURUSD,20150409,1.07813,1.07881,1.0637,1.06616,0
EURUSD,20150410,1.06614,1.06831,1.05671,1.06075,0
EURUSD,20150412,1.05851,1.05976,1.05846,1.05948,0
EURUSD,20150413,1.05949,1.06183,1.05201,1.05681,0
EURUSD,20150414,1.05682,1.07068,1.05308,1.06544,0
EURUSD,20150415,1.0654,1.07018,1.05699,1.06786,0
EURUSD,20150416,1.06785,1.08171,1.06237,1.07638,0
EURUSD,20150417,1.0763,1.08482,1.07329,1.08169,0
EURUSD,20150419,1.08195,1.08205,1.0808,1.08104,0
EURUSD,20150420,1.08106,1.08177,1.07114,1.07382,0
EURUSD,20150421,1.07384,1.07806,1.06591,1.07373,0
EURUSD,20150422,1.07371,1.08002,1.07077,1.07211,0
EURUSD,20150423,1.07209,1.08452,1.06654,1.08203,0
EURUSD,20150424,1.08204,1.08993,1.07841,1.08671,0
EURUSD,20150426,1.08641,1.08681,1.08586,1.08666,0
EURUSD,20150427,1.08665,1.0926,1.08185,1.08829,0
EURUSD,20150428,1.0883,1.09904,1.08591,1.09759,0
EURUSD,20150429,1.09763,1.11873,1.09586,1.11143,0
EURUSD,20150430,1.11144,1.12657,1.10706,1.12128,0
EURUSD,20150501,1.12129,1.12896,1.11738,1.12074,0
EURUSD,20150503,1.11936,1.12006,1.11893,1.11929,0
EURUSD,20150504,1.11945,1.1224,1.11219,1.11478,0
EURUSD,20150505,1.11477,1.12224,1.10656,1.11843,0
EURUSD,20150506,1.11856,1.13696,1.11743,1.13422,0
EURUSD,20150507,1.1342,1.13911,1.12365,1.12523,0
EURUSD,20150508,1.12526,1.12893,1.11786,1.12072,0
EURUSD,20150510,1.11981,1.12063,1.11979,1.12005,0
EURUSD,20150511,1.12008,1.12036,1.11303,1.11512,0
EURUSD,20150512,1.11513,1.12782,1.11338,1.12202,0
EURUSD,20150513,1.122,1.13821,1.12017,1.13492,0
EURUSD,20150514,1.13491,1.14443,1.134,1.14063,0
EURUSD,20150515,1.14062,1.14666,1.1323,1.14474,0
EURUSD,20150517,1.1446,1.14494,1.14399,1.14431,0
EURUSD,20150518,1.14426,1.14466,1.12978,1.13137,0
EURUSD,20150519,1.13145,1.13257,1.1118,1.1145,0
EURUSD,20150520,1.11449,1.11514,1.10615,1.10912,0
EURUSD,20150521,1.1091,1.11808,1.10788,1.11073,0
EURUSD,20150522,1.11073,1.12077,1.10016,1.10074,0
EURUSD,20150524,1.10023,1.10086,1.09641,1.09762,0
EURUSD,20150525,1.09763,1.10091,1.09583,1.09799,0
EURUSD,20150526,1.098,1.09801,1.08626,1.08724,0
EURUSD,20150527,1.08725,1.09285,1.08182,1.08996,0
EURUSD,20150528,1.08997,1.09718,1.08669,1.09581,0
EURUSD,20150529,1.09582,1.10059,1.0925,1.09822,0
EURUSD,20150531,1.09797,1.09884,1.09797,1.098,0
EURUSD,20150601,1.09801,1.09816,1.08865,1.09219,0
EURUSD,20150602,1.09218,1.11938,1.09155,1.11508,0
EURUSD,20150603,1.11507,1.12844,1.10786,1.12668,0
EURUSD,20150604,1.12669,1.13792,1.12208,1.12233,0
EURUSD,20150605,1.12234,1.12798,1.10488,1.11103,0
EURUSD,20150607,1.10968,1.1106,1.10951,1.10985,0
EURUSD,20150608,1.10986,1.13064,1.10836,1.1279,0
EURUSD,20150609,1.12789,1.13448,1.12134,1.12754,0
EURUSD,20150610,1.12757,1.13854,1.12598,1.13185,0
EURUSD,20150611,1.13186,1.1331,1.11813,1.12374,0
EURUSD,20150612,1.12388,1.12961,1.11504,1.12536,0
EURUSD,20150614,1.12113,1.12299,1.12104,1.12135,0
EURUSD,20150615,1.12137,1.12937,1.11886,1.12804,0
EURUSD,20150616,1.12803,1.1329,1.12042,1.12444,0
EURUSD,20150617,1.12445,1.13573,1.12061,1.134,0
EURUSD,20150618,1.13399,1.14355,1.13298,1.13678,0
EURUSD,20150619,1.13677,1.13973,1.12912,1.13449,0
EURUSD,20150621,1.13768,1.1378,1.13645,1.13675,0
EURUSD,20150622,1.13677,1.14096,1.13111,1.13395,0
EURUSD,20150623,1.13396,1.13465,1.11342,1.11668,0
EURUSD,20150624,1.11666,1.12341,1.1159,1.12027,0
EURUSD,20150625,1.12028,1.12271,1.1153,1.11996,0
EURUSD,20150626,1.11997,1.12192,1.11292,1.11689,0
EURUSD,20150628,1.10053,1.10077,1.09549,1.09881,0
EURUSD,20150629,1.0988,1.12769,1.09544,1.12295,0
EURUSD,20150630,1.12296,1.12435,1.11116,1.11425,0
EURUSD,20150701,1.11426,1.11704,1.10423,1.10532,0
EURUSD,20150702,1.10533,1.11204,1.10318,1.10859,0
EURUSD,20150703,1.10857,1.11169,1.10645,1.1106,0
EURUSD,20150705,1.09903,1.09954,1.0969,1.09803,0
EURUSD,20150706,1.09817,1.10948,1.09802,1.10553,0
EURUSD,20150707,1.10554,1.1056,1.09156,1.09967,0
EURUSD,20150708,1.09966,1.10922,1.09737,1.1073,0
EURUSD,20150709,1.10731,1.11242,1.0991,1.10455,0
EURUSD,20150710,1.10459,1.12152,1.10444,1.11444,0
EURUSD,20150712,1.10939,1.11392,1.10937,1.11387,0
EURUSD,20150713,1.11393,1.11961,1.0995,1.10044,0
EURUSD,20150714,1.10043,1.10821,1.09651,1.10073,0
EURUSD,20150715,1.10071,1.10348,1.09293,1.09457,0
EURUSD,20150716,1.09458,1.09619,1.08549,1.08754,0
EURUSD,20150717,1.08753,1.0906,1.08403,1.0844,0
EURUSD,20150719,1.0831,1.08357,1.08285,1.08327,0
EURUSD,20150720,1.08328,1.08694,1.08082,1.08213,0
EURUSD,20150721,1.08215,1.09681,1.0811,1.09376,0
EURUSD,20150722,1.09375,1.0966,1.08688,1.09279,0
EURUSD,20150723,1.09278,1.10171,1.09212,1.09826,0
EURUSD,20150724,1.09827,1.0995,1.09247,1.09773,0
EURUSD,20150726,1.09825,1.09842,1.09748,1.09762,0
EURUSD,20150727,1.09764,1.11286,1.09684,1.10914,0
EURUSD,20150728,1.10913,1.10988,1.10216,1.10608,0
EURUSD,20150729,1.1061,1.10833,1.09661,1.09772,0
EURUSD,20150730,1.09771,1.09889,1.08926,1.09316,0
EURUSD,20150731,1.09315,1.11136,1.09202,1.09817,0
EURUSD,20150802,1.09719,1.0983,1.097,1.09798,0
EURUSD,20150803,1.09796,1.09952,1.09407,1.09522,0
EURUSD,20150804,1.09523,1.0987,1.08786,1.08895,0
EURUSD,20150805,1.08896,1.09366,1.08475,1.0899,0
EURUSD,20150806,1.08988,1.09434,1.08728,1.09244,0
EURUSD,20150807,1.09243,1.09777,1.08547,1.0958,0
EURUSD,20150809,1.09648,1.09648,1.09605,1.09605,0
EURUSD,20150810,1.09606,1.10409,1.09246,1.10159,0
EURUSD,20150811,1.10157,1.10878,1.09597,1.10416,0
EURUSD,20150812,1.10418,1.12134,1.10239,1.11566,0
EURUSD,20150813,1.11567,1.11882,1.10795,1.11531,0
EURUSD,20150814,1.1153,1.1188,1.1097,1.1108,0
EURUSD,20150816,1.11185,1.11203,1.11085,1.11142,0
EURUSD,20150817,1.11141,1.11241,1.10582,1.10783,0
EURUSD,20150818,1.10781,1.1093,1.10167,1.10264,0
EURUSD,20150819,1.10263,1.11336,1.10171,1.11207,0
EURUSD,20150820,1.11206,1.12439,1.11063,1.12333,0
EURUSD,20150821,1.12331,1.1376,1.12287,1.13656,0
EURUSD,20150823,1.13797,1.13847,1.13733,1.13736,0
EURUSD,20150824,1.13737,1.17139,1.13689,1.15786,0
EURUSD,20150825,1.15788,1.16038,1.13956,1.15197,0
EURUSD,20150826,1.15199,1.15605,1.1291,1.13136,0
EURUSD,20150827,1.13134,1.13638,1.12023,1.12458,0
EURUSD,20150828,1.12459,1.1309,1.11555,1.11869,0
EURUSD,20150830,1.11715,1.11817,1.11703,1.11769,0
EURUSD,20150831,1.1177,1.12616,1.11751,1.12089,0
EURUSD,20150901,1.12088,1.13314,1.12077,1.13098,0
EURUSD,20150902,1.13097,1.13098,1.12157,1.12241,0
EURUSD,20150903,1.12242,1.12428,1.10864,1.11182,0
EURUSD,20150904,1.11183,1.11904,1.10883,1.11437,0
EURUSD,20150906,1.11625,1.11633,1.11554,1.1157,0
EURUSD,20150907,1.11568,1.1177,1.11209,1.11676,0
EURUSD,20150908,1.11675,1.12289,1.11517,1.12022,0
EURUSD,20150909,1.12023,1.12227,1.11311,1.12153,0
EURUSD,20150910,1.12151,1.12946,1.11708,1.12754,0
EURUSD,20150911,1.12753,1.13489,1.12535,1.13405,0
EURUSD,20150913,1.13311,1.13378,1.13269,1.13375,0
EURUSD,20150914,1.13374,1.13725,1.12823,1.13161,0
EURUSD,20150915,1.13162,1.1328,1.12577,1.12649,0
EURUSD,20150916,1.12648,1.13199,1.12133,1.1288,0
EURUSD,20150917,1.12879,1.14407,1.12836,1.1415,0
EURUSD,20150918,1.14151,1.14596,1.12688,1.12819,0
EURUSD,20150920,1.12827,1.1289,1.1282,1.1286,0
EURUSD,20150921,1.12861,1.13296,1.11803,1.11882,0
EURUSD,20150922,1.11883,1.12068,1.11126,1.11253,0
EURUSD,20150923,1.11254,1.12129,1.11043,1.11873,0
EURUSD,20150924,1.11874,1.12953,1.11636,1.11743,0
